https://libris.kb.se/dbqt0pjx39w99p1#it			Acta Alexandrinorum
https://libris.kb.se/20dhq9zl5hr65sr#it			Papyrus graecus Holmiensis	Codex papyrus graecus Holmiensis, The Stockholm papyrus
https://libris.kb.se/c9psz55w19vlfj3#it			Parthonopeus van Bloys	
https://libris.kb.se/b8nrx44v1sc9mn5#it			Partonopeus de Blois	Partonopeu de Blois
https://libris.kb.se/1zcfjn4k4bv84x5#it		LC Passio SS. Perpetuae et Felicitatis	Passio SS. Perpetuae et Felicitatis	Passio sanctarum Perptuae et Felicitatis, Perpetua och Felicitas
https://libris.kb.se/sq47c7kb5vbqh1z#it		LC: Melissa (Byzantine prose work)	Pčela	
https://libris.kb.se/31fhl42m21knkv9#it			Pearl	Pearl, Pearl (Middle English poem)
lokalt verk			Pèlerinage de Charlemagne                                       	  4 Pèlerinage Charlemagne                                       
https://libris.kb.se/hftwv2m114w8786#it			Perceforest	Roman de Perceforest
https://libris.kb.se/mkz263n54s32w0d#it			Peri tēs tou pantos physeōs	De universi natura, De universi natura libellus, Peri tēs tou pantos physeÅs
https://libris.kb.se/tr58f7nc5149gkj#it			Perlesvaus	Haut livre du Graal
lokalt verk			Physiologus                                                  	  5 Physiologus                                                  
lokalt verk			Physiologus                                                  	  3 Physiologus. · ger                                           
lokalt verk			Poema de Yúçuf                                               	  3 Poema de Yuçuf                                               
https://libris.kb.se/tr58fldc25tp81b#it			Povestʹ o Varlaame i Ioasafe	
https://libris.kb.se/20dhns3l2178z7r#it			Povestʹ vremennych let	Povestʹ vremennyh let, Povestʹ vremennykh let
https://libris.kb.se/75kntz8r4x2n44x#it	https://id.kb.se/language/swe		Povestʹ vremennych let	Nestor, Nestorkrönikan, Nestorskrönikan
https://libris.kb.se/42gkqv5n1stqmlq#it	https://id.kb.se/language/eng		Povestʹ vremennych let	Primary chronicle, The Russian primary chronicle
https://libris.kb.se/31fjpt4m12x05qm#it	https://id.kb.se/language/dan		Povestʹ vremennych let	Nestors krønike, Nestors russiske krønike, Russiske Krønike
https://libris.kb.se/53hlrw6p18z8c8x#it	https://id.kb.se/language/fre		Povestʹ vremennych let	Chronique dite de Nestor, La chronique de Nestor
https://libris.kb.se/86lpv09s1mrbb7f#it	https://id.kb.se/language/ger		Povestʹ vremennych let	Die Nestor-Chronik, Die altrussische Nestorchronik, Nestorchronik
https://libris.kb.se/mkz106r517621qm#it			Purity	Cleanness
https://libris.kb.se/fcrv0hpz12s2fjs#it			Quindecim orationes sanctae Brigittæ de passione Domini	Qvindecim orationes s. Brigittæ de passione domini
https://libris.kb.se/gdsw1jr01spwc97#it	https://id.kb.se/language/dut		Quindecim orationes sanctae Brigittæ de passione Domini	Vyfthien zeer Devote Gebeden van S. Brigitta, Zeer Devote Gebeden van S. Brigitta
https://libris.kb.se/hftx2ks118t8727#it	https://id.kb.se/language/dan		Quindecim orationes sanctae Brigittæ de passione Domini	Femten bønner til den korsfæstede frelser
https://libris.kb.se/rp36bt493kmrmk4#it	https://id.kb.se/language/fre		Quindecim orationes sanctae Brigittæ de passione Domini	
https://libris.kb.se/fcrvz0pz2x8ncfb#it			Rævebogen	Reinicke Foss, Roueffe Bog, Ræffue Bog
https://libris.kb.se/rp354bw91cmkhw2#it			Reformation Kaiser Siegmunds	Kaiser Sigismunds Reformation
https://libris.kb.se/gdsw01r00ph7ppr#it			Reinaert	Die historie vā Reynaert de vos, Reinaerde, Reinaert de Vos, Reinaerts historie, Van den vos Reynaerde
https://libris.kb.se/53hlpr2p4sd8fl1#it			Reinaert	Reinardus vulpus, Reynardus vulpes
https://libris.kb.se/dbqtxzhx5d3n6kj#it			Reineke Fuchs	Reinecke Fuchs, Reineke de Vos, Reineke der Fuchs, Reinhart Fuchs, Reinke de Vos, Reynike Voss de Olde, Reynke de Vos
https://libris.kb.se/b8nrxxdv4bqfv67#it			Reinolt von Montelban	Die Heimonskinder, Haimonskinder, Histori von den vier Heymonskindern
lokalt verk			Renart le Contrefait	  3 Renart le contrefait.                                        
https://libris.kb.se/hftx33l11b3vd9w#it			Renaut de Montauban	La chanson des Quatre fils Aymon, Quatre fils Aymon
https://libris.kb.se/hftx12s12cvp5wt#it			Reynard the Fox	History of Reynard the Fox, Raynarde the foxe
https://libris.kb.se/khw057t32sf621j#it			Roelantslied	
lokalt verk			Chanson de Roland	  8 Roland fr.                                                   
lokalt verk			Roelantslied	  3 Roland ty.                                                   
https://libris.kb.se/jgvz3sl236nkhs4#it			Roman d’Alexandre	
https://libris.kb.se/jgvz23t25jh2bf7#it			Roman de Renart	Le livre de Regnart, Renard, Roman de Renard, Roman du Renard
https://libris.kb.se/53hlr0sp355nwg9#it			Roman de Troie	Le roman de Troie en prose
https://libris.kb.se/vs69ggzd341pw5q#it			Romans de la Table ronde	Lancelot (Prose cycle), Lancelot-Graal, Lancelot-Grail cycle, Prose Lancelot
https://libris.kb.se/khw05xv30x2qqt0#it			Ruodlieb	
https://libris.kb.se/dbqtxznx064f5xq#it			Rävsagan	Michel Räf, Mickel Räf, Mickel Räfs lustiga historia och bedröfliga ändalykt, Mickel Räv, Reinick Fuchs, Reinike Fuchs, det är en skön och nyttig dikt, full af vishet, god lärdom och lustige exempel, Reyncke Fosz
lokalt verk			Sachsenspiegel                                               	 21 Sachsenspiegel                                               
lokalt verk			Salomon und Markolf	  3 Salomo & Marcolphus                                          
lokalt verk		Short title enligt Incunabula Short Title Catalogue	Sequentiae	  8 Sequentiae.
lokalt verk			Sept sages de Rome	  8 Seven sages of Rome. · eng                                   
lokalt verk			Shi jing	  3 Shijing                                                      
https://libris.kb.se/gdsw26901l84xmb#it			Sigenot	Der jüngere Sigenot, Ein schön und kurzweilig Gedicht von einem Riesen genannt Sigenot
https://libris.kb.se/b8nqrswv59k84s7#it		Korrekt romanisering?	Sijažar	Siiazhar, Sijazjar, Szijazsar
https://libris.kb.se/b8nqtphv1tcjzsv#it			Sindbad sjöfararen	Tusen och en natt.
https://libris.kb.se/42gkqxdn138sdgv#it			Sir Bevis of Hampton	Bevis of Hampton, Sir Beuis of Hampton, Syr Beuis of Hampton, The famous and renowned history of Sir Bevis of Southampton, The history of the famous and extraordinary Sir Bevis of Southampton
lokalt verk			Sir Gawain and the Carl of Carlisle                          	  3 Sir Gawain and the Carl of Carlisle                          
https://libris.kb.se/zw9cbj3h111hb1x#it			Sir Gawain and the Green Knight	Gawain, Gawain and the Green Knight, Gawain and the Grene Knight, Sir Gawayne and the Green Knight, Sir Gawayne and the grene knytz
lokalt verk			Sīrat Sayf ibn Dhī Yazan                                     	  5 Sīrat Sayf ibn Dhī Yazan                                     
lokalt verk			Själens tröst	  3 Sjæla trøst                                                  
https://libris.kb.se/0xbdck4j45ldr16#it			Själens tröst	Siælinna thrøst
https://libris.kb.se/qn25b00810q29bn#it			Skånelagen	Codex iuris Scanici, Corpus codicum Danicorum medii aevi, Den gamla Skåne lag, Hær begynnes skonskæ logh, Legem Scaniae, Skonskæ logh, Skåne lagh, Skånske lov, Then gambla Skåne lagh
https://libris.kb.se/c9pszqnw588kxcd#it			Speculum humanae salvationis	Heilsspiegel, Mirour of mans saluacioun, Spiegel der menschen Behältnis
lokalt verk			Espill de la vida religiosa	  8 Spill de la vida religiosa. · eng                            
https://libris.kb.se/nl038bl624xcqll#it			Strengleikar	
https://libris.kb.se/75knt6hr194dqv8#it			Syntagma tēs en Nikaia hagias synodou	Actorum concilii Nicaeni commentarius, Histoire ecclésiastique, Historia ecclesiastica, Syntagma tēs en Nikaia agias synodou, Syntagma tēs en Nikaia hagias synodou
https://libris.kb.se/b8nrxl5v1q7fjvd#it			Södermannalagen	Codex iuris Sudermannici, Gesetz von Södermanland, Sudhermanna laghen, Södermanlagen, Södermanna-lagen
https://libris.kb.se/20dhnqfl5f5r2vz#it			Tale mot biskopene	En Tale mod Biskoperne
lokalt verk			Tēvāram	  4 Tēvāram                                                      
https://libris.kb.se/pm149fj751kk8z9#it			Þiðreks saga af Bern	Þiðreks saga
https://libris.kb.se/tr58fknc458hnkr#it	https://id.kb.se/language/ger		Þiðreks saga af Bern	Die Geschichte Thidreks von Bern, Die Thidrekssaga, Dietrich von Bern und die Nibelungen, Dietrich von Bern und die Niflungen, Wilkina- und Niflunga-Saga
https://libris.kb.se/sq47djmb4g7j599#it	https://id.kb.se/language/nor		Þiðreks saga af Bern	Saga Điðriks konungs af Bern
https://libris.kb.se/qn25bgk81pwf1bg#it	https://id.kb.se/language/eng		Þiðreks saga af Bern	The saga of Thidrek of Bern
https://libris.kb.se/qn259p38005g6r0#it			Till Eulenspiegel	Der wiedererstandene Eulenspiegel, Ein kurzweilig Lesen von Till Eulenspiegel geboren aus dem Land zu Braunschweig, Eulenspiegel, Eulenspiegel (Satire), Tyel Ulenspiegel, Ulenspiegel
https://libris.kb.se/0xbfk0nj4468w7n#it	https://id.kb.se/language/lat		Till Eulenspiegel	Eulenspiegel (Satire)., Noctuae speculum
https://libris.kb.se/khw04kh344jdhhn#it	https://id.kb.se/language/fre		Till Eulenspiegel	Eulenspiegel (Satire)., La vie de Tiel Ulespiegle, de ses faits merveilleux, et de ses grandes fortunes, Tiel Ulespiegle
https://libris.kb.se/mkz26mk5246tc6h#it	https://id.kb.se/language/dut		Till Eulenspiegel	De historie van Thiil Ulenspiegel, van sijn schalke, listige boetsen ende boeveryen, Eulenspiegel (Satire)., Het volksboek van Ulenspieghel, Ulenspeighels leven, Van Ulenspeighels leven
https://libris.kb.se/xv8chxlg24t647x#it	https://id.kb.se/language/eng		Till Eulenspiegel	Eulenspiegel (Satire)., Here beginneth a merye iest of a man that was called Howleglas, Howleglas
https://libris.kb.se/khw03dr30xk09r8#it			Très riches heures du duc de Berry	
https://libris.kb.se/jgvz4bl24vspqlx#it			Tristan de Léonois	Le roman de Tristan en prose, Tristan en prose
https://libris.kb.se/97mqw39t593pmv7#it			Tristan de Nanteuil	
lokalt verk			Tristan	  4 Tristan. · fre                                               
https://libris.kb.se/vs69gnwd1p67r8l#it			Tristram a Izalda	
https://libris.kb.se/dbqsrzjx2rsdczl#it			Tristram a Izalda	Alf laila wa-laila, Alf lailah oua lailah, Alf layla wa-layla, Alf laylah wa-laylah, Arabian nights, Mille et un nuits, Tausendundeine Nacht
lokalt verk			Tusen och en natt. Urval	 14 Tusen och en natt · Urval] · swe    
lokalt verk			Tusen och en natt. Urval	 16 Tusen och en natt · Urval · swe                              
lokalt verk			Tusen och en natt. Urval	  4 Tusen och en natt. · Urval                                   
lokalt verk			Tusen och en natt. Urval	 27 Tusen och en natt. · Urval · swe                             
https://libris.kb.se/vs69ft7d4nmrvfk#it			Uglspil	Tiile Ugelspegel, Ugelspegel, Underlig og selsom Historie om Tiile Ugelspegel, en Bondes Søn, barnfød udi det Land Brunsvig
https://libris.kb.se/wt79btxf09x68sx#it			Ulspegel	Ett hundrade två underlige, sällsamme, och mycket lustige historier, om Thil Ulspegel, Ett hundrade twå vnderlige, sällsamme, och mycket lustige historier, om Thil Ulspegel, Thil Ulspegel
https://libris.kb.se/sq47d2mb49nj1jj#it			Upplandslagen	Codex iuris Uplandici, Lex Uplandiæ, Uplands-lagen, Uplandslagh, Upplands lag, Vplandz lagh, Vplandz laghen, Vplandz-laghen
lokalt verk			Valentin et Orson	  5 Valentin et Orson (French romance). · eng                    
lokalt verk			Valentin et Orson                               	 21 Valentin et Orson. · eng                                     
lokalt verk		Ändra från uttryck av till Relation?	Valentin et Orson                               	  8 Valentin et Orson. · Abridgments. · eng                      
lokalt verk			Vercelli book                                                	  4 Vercelli book                                                
https://libris.kb.se/xv8cj60g3sph28l#it			Visby stadslag	Codex iuris Visbyensis urbici, Wisby stadz lag, Wisbysches Stadtrecht
https://libris.kb.se/vs69gpdd0dsj3dq#it			Vision de Tondale	Vision de Tondalus
https://libris.kb.se/zw9dl0fh4c8wjpd#it			Voyage de saint Brendan	Voyage de S. Brandan, Voyage de Saint Brandan
https://libris.kb.se/75knth6r5j3jb3r#it			Västmannalagen	Codex iuris Vestmannici, Lex Vestmanniae, Westmanna-lagen, Wästmanna laghbook
https://libris.kb.se/c9psxmrw15nmdq7#it			Wars of Alexander	
lokalt verk			Wen xuan	  4 Wen xuan · eng                                               
https://libris.kb.se/nl0217t633q730g#it			Wynnere and Wastoure	Winner and Waster
https://libris.kb.se/pm149xv7199x2ww#it			Västgötalagarna	Lex Vestro-gothica recentior, Lex Vestrogothica recentior
https://libris.kb.se/pm1491g71j4vb2h#it			Yogavāsiṣṭha	Jñānavāsiṣṭha, Mahārāmāyaṇa, Vaśishṭha Rāmāyaṇa, Vāsiṣṭha (Sanskrit work), Vāsiṣṭharāmāyaṇa, Yoga Vasishtha, Yoga Vasistha Ramayana, Yogavasistha Ramayana, Yogavāsiṣṭha, Yogavāsiṣṭha-Rāmāyaṇa, Yogavāsiṣṭharāmāyaṇa, Ārṣarāmāyaṇa
lokalt verk			Yogavāsiṣṭha. Urval	  7 Yogavāsiṣṭha. · Urval · swe                                  
https://libris.kb.se/qn25bjk841r9gcf#it		annan stavning	Ysaïe le triste	
https://libris.kb.se/xv8bfrzg584nx8h#it			Zohar	Sefer ha-zohar, Sepher ha-zohar, Sohar, Strålglansens bok
lokalt verk			Zohar. Urval	 12 Zohar · Urval · eng                                          
lokalt verk			Zohar. Urval	  5 Zohar · Urval · ger                                          
lokalt verk			Zohar. Urval	  3 Zohar · Urval · heb                                          
https://libris.kb.se/nl038wt61t5qxxm#it			Västgötalagarna	La loi de Vestrogothie, Lex Vestro-gothica vetustior, Lex Vestrogothica vetustior
https://libris.kb.se/qn2472f844kmf8h#it			Älvdrottningen	Der satt på en klippa vid insjöstranden, Där satt på en klippa vid insjöstranden, Elfdrottningen
https://libris.kb.se/sq47c8sb5n6815r#it			Ágrip af Noregskonunga sögum	Ágrip, Ágrip af Nóregs konunga sogum, Ágrip af Nóregskonungasǫgum
https://libris.kb.se/pm1485q71f966l0#it			Ásmundar saga kappabana	Saugu Asmundar, er kalladur er Kappabani, Ásmundarsaga kappabana
https://libris.kb.se/nl0374p61nwf20l#it			Aslak Bolts jordebok	
https://libris.kb.se/vs69fbwd2bdhwdx#it			Bandamanna saga	Soga um Ofeig den Sløge
https://libris.kb.se/sq465fhb4jr1j5t#it			Bevers saga	
lokalt verk			Biskupa sǫgur	  6 Biskupa sögur                                                
lokalt verk			Biskupa sǫgur	  3 Biskupa sögur. · 1938-1978                                   
https://libris.kb.se/20dhmj4l01tzdzc#it			Bjarnar saga Hítdælakappa	Soga um Bjørn Hitdølakappe
https://libris.kb.se/53hlqm7p3xbvg9z#it	https://id.kb.se/language/eng		Bjarnar saga Hítdælakappa	The saga of Bjorn, champion of the men of Hitardale
https://libris.kb.se/31fjnk5m2p806h5#it	https://id.kb.se/language/dan		Bjarnar saga Hítdælakappa	Björn Hitdölekappes saga, Bjørns saga, helten fra Hiterdal, Sagan af Birni Hítdœlakappa
https://libris.kb.se/b8nrwsdv16ln0hg#it			Bósa saga	Bósa saga og Herrauðs, Bósa-Saga, Herraudar saga ok Bósa
https://libris.kb.se/mkz263q54511b0w#it	https://id.kb.se/language/swe		Bósa saga	Herrauds och Bosa saga
https://libris.kb.se/nl0374r610dmvm7#it			Böglunga sögur	Bǫglunga sǫgur, Soga om birkebeinar og baglar
https://libris.kb.se/gdsw1xs057x2kq5#it			Drauma-Jóns saga	
https://libris.kb.se/jgvz30v207ft505#it			Droplaugarsona saga	Droplaugar sona saga, Sagan af Helga og Grími Droplaugarsonum
https://libris.kb.se/sq47c4gb5462386#it			Edda Sæmundar	Edda Sæmundar hinns fróda, Eddukvæði, Norrœn fornkvæði, Saemundar-Edda, Sæmundar Edda hins fróda
https://libris.kb.se/zw9dj9mh40xrslt#it	https://id.kb.se/language/rus		Edda Sæmundar	StarÅ¡aja Ä–dda
https://libris.kb.se/31fjnfpm4gqcm3r#it	https://id.kb.se/language/fin		Edda Sæmundar	Eddan sankarirunot
https://libris.kb.se/nl0370b612j4lgv#it	https://id.kb.se/language/hun		Edda Sæmundar	Edda-dalok
https://libris.kb.se/nl0370861pg7cxt#it	https://id.kb.se/language/nor		Edda Sæmundar	Den ældre Edda, Eldre Edda
https://libris.kb.se/pm1481c720twxx0#it	https://id.kb.se/language/dan		Edda Sæmundar	Den gamle Edda, Den ældre Edda
https://libris.kb.se/20dhmdnl44cx2wk#it	https://id.kb.se/language/eng		Edda Sæmundar	The Edda of Sæmund the learned, The Elder Eddas of Saemund Sigfusson, The elder or poetic Edda, The poetic Edda
https://libris.kb.se/qn2592b83zknfps#it	https://id.kb.se/language/swe		Edda Sæmundar	Den poetiska Eddan, Den äldre Eddan, Edda, Eddan, Eddasångerna, Sämunds Edda, Sæmund den vises Edda
https://libris.kb.se/64jmrjsq4tx5dkx#it	https://id.kb.se/language/ger		Edda Sæmundar	Die Edda-Lieder von den Nibelungen, Die ältere Edda, Eddalieder, Sämund's Edda des Weisen, oder die ältesten Norränischen Lieder
lokalt verk			Edda Sæmundar. Urval	  3 Edda Sæmundar. · Urval · fre                                 
lokalt verk			Edda Sæmundar. Urval	  5 Edda Sæmundar. · Urval · ger                                 
lokalt verk			Edda Sæmundar. Urval	  4 Edda Sæmundar. · Urval · swe                                 
https://libris.kb.se/97mqvsnt1tn89b5#it			Egils saga Skallagrímssonar	Egils saga, Egils saga Skalla-Grímssonar
https://libris.kb.se/fcrv0xsz21h59px#it	https://id.kb.se/language/fre		Egils saga Skallagrímssonar	Le saga du scaldes Egil Skallagrimsson
https://libris.kb.se/hftx20w14rt5rm5#it	https://id.kb.se/language/nor		Egils saga Skallagrímssonar	Egils-soga, Egilssoga
https://libris.kb.se/dbqtzwrx11s89bs#it	https://id.kb.se/language/dut		Egils saga Skallagrímssonar	De saga van Egil, zoon van Skalla-Grím
https://libris.kb.se/gdsw1zv03thjzqz#it	nodeID://b958044255		Egils saga Skallagrímssonar	Egils-saga, sive Egilli Skallagrimii vita
https://libris.kb.se/khw042z31f19pc9#it	https://id.kb.se/language/ger		Egils saga Skallagrímssonar	Die Geschichte des Skalden Egil Skallagrimsson, Die Saga von Egil
https://libris.kb.se/jgvz31x21nmq9r3#it	https://id.kb.se/language/swe		Egils saga Skallagrímssonar	Egil Skallagrimssons saga, Egil Skalle Grimssons saga
https://libris.kb.se/sq47c97b23tm6cg#it			Eiríks saga rauða	Eiríks þáttr rauða, Erik Rödes saga, Hauksbók., La saga d'Èric le rouge, Soga um Eirik raude
https://libris.kb.se/zw9djgdh10f4zfz#it			Erex saga	Ereks saga, Ereks saga Artuskappa, Erex saga Artuskappa
https://libris.kb.se/fcrv0xvz1cwvw25#it			Eyrbyggja saga	
https://libris.kb.se/gdsw1zx00706gng#it	https://id.kb.se/language/swe		Eyrbyggja saga	Eyrbyggarnas saga, Eyrbyggarnes saga
https://libris.kb.se/khw042133clkldd#it	https://id.kb.se/language/fre		Eyrbyggja saga	La saga de Snorri le Godi
https://libris.kb.se/hftx20z12vcqd5l#it	https://id.kb.se/language/nor		Eyrbyggja saga	Soga om Á–yrbyggjene
https://libris.kb.se/97mqwt1t3952bxf#it			Færeyinga saga	Färingasagan, Færinge saga, Föringasöga, Föroyingasöga, Sigmund Brestessöns Saga, Soga om Faeröyingane, Soga um Sigmund Bresteson, The Faroese saga, The saga of the Faroe islanders
https://libris.kb.se/hftx314122h7r0h#it			Fagrskinna	Fagurskinna
https://libris.kb.se/pm1497b7446jr0v#it			Finnboga saga ramma	Finnboga saga, Finnboga saga hins ramma, Saga af Finnboga hinum Rama
https://libris.kb.se/qn25b8c80scvdr5#it			Flateyjarbók	Codex Flateyensis, Flatey book, Flatøbogen
lokalt verk			Flateyjarbók	  4 Flateyjarbók. · 1860-1868                                    
https://libris.kb.se/nl0386c62dwbg39#it			Fljótsdæla saga	Fljótsdœla hin meiri, Fljótsdœla saga
https://libris.kb.se/qn25b8f83840cx8#it			Flóamanna saga	Flómanna saga, Flómannasaga, Soga um Torgils errabeinstjup
https://libris.kb.se/gdsw206016ssff9#it			Fóstbræðra saga	Fostbrödrasaga, Fóstbrœdra saga, Fóstbrœðra saga, Fóstbrœðrasaga, Hauksbók.
https://libris.kb.se/0xbdck2j0mbr2q5#it			Friðþjófs saga	Die Sage von Friðþjofr dem Verwegenem, Fridthjofs saga, Fridtjofs saga, Fritjofs saga, Friðþjófs saga ins frœkna, Sagan om Friðþiófr hinn frækni
https://libris.kb.se/hftx31813bngqxp#it			Gautreks saga	Gautreks saga konungs, Gothrici & Rolfi Westrogothiæ regum historia, Gothrici et Rolfi Westrogothiæ regum historia, Göthreks och Rolfs Wesgötha kongars historia, Götriks saga
https://libris.kb.se/1zcgmktk0mwnrqn#it			Gísla saga Súrssonar	Saga Gísla Súrssonar
https://libris.kb.se/53hlrpzp53n9c6b#it	https://id.kb.se/language/dan		Gísla saga Súrssonar	Gisle Sursen, Gisle Surssøns saga
https://libris.kb.se/b8nrxv4v1gt3h1h#it	https://id.kb.se/language/ger		Gísla saga Súrssonar	Die saga Von Gisli, Gisli der Geächtete
https://libris.kb.se/75kntr1r13jsdfs#it	https://id.kb.se/language/nor		Gísla saga Súrssonar	Soga om Gisle Sursson
https://libris.kb.se/64jmsq0q1mf8nr6#it	https://id.kb.se/language/eng		Gísla saga Súrssonar	The saga of Gisli, The saga of Gisli son of Sour, The saga of Gisli the outlaw
https://libris.kb.se/97mqwt3t50gq431#it	https://id.kb.se/language/swe		Gísla saga Súrssonar	Gisle Surssons saga
https://libris.kb.se/20dgfm4l5rr8kcj#it			Grettis saga	Grettis saga Ásmundar, Grettis saga Ásmundarsonar, Grettissaga
https://libris.kb.se/qn25b8l85j7zx9k#it	https://id.kb.se/language/dan		Grettis saga	Gretter den Staerke, Sagaen om Gretter den Staerke
https://libris.kb.se/rp36c9m933rks0t#it	https://id.kb.se/language/eng		Grettis saga	Grettir the Strong, Grettir's saga, The saga of Grettir the Strong, The story of Grettir the Strong
https://libris.kb.se/wt7bhfwf1nmvxf3#it			Guðmundar saga biskups	Guðmundar saga biskups góða, Guðmundar saga góða, The life of Gudmund the Good, bishop of Holar
https://libris.kb.se/42gjhp6n0rcz5xd#it			Gulaþingslög hin eldri	Gulatingsloven
https://libris.kb.se/pm1497q70js2dj6#it			Gunnlaugs saga ormstungu	Sagan af Gunnlaugi Ormstungu ok Skalld-Rafni
https://libris.kb.se/zw9dkh1h22r9g4g#it	https://id.kb.se/language/eng		Gunnlaugs saga ormstungu	The Saga of Gunnlaugur snake's tongue, The saga of Gunnlaug serpent-tongue
https://libris.kb.se/1zcgmk3k44vn53x#it	https://id.kb.se/language/fao		Gunnlaugs saga ormstungu	Sögan om Gunnleyg Ormstungu
https://libris.kb.se/0xbflj2j4h7dsf6#it	https://id.kb.se/language/fre		Gunnlaugs saga ormstungu	La saga de Gunnlaug Langue de serpent
https://libris.kb.se/vs69gdxd4hnrxnp#it	https://id.kb.se/language/pol		Gunnlaugs saga ormstungu	Saga o Gunnlaugu WÄ™Å¼owym JÄ™zyku
https://libris.kb.se/wt7bhfzf43z33lm#it	https://id.kb.se/language/cze		Gunnlaugs saga ormstungu	Saga o Gunnlaugovi hadim jazyku
https://libris.kb.se/20dhnl4l0t33xlr#it	https://id.kb.se/language/nor		Gunnlaugs saga ormstungu	Saga om Gunnlaug Ormstungu, Sagaen om Gunnlaug Ormstunge, Sagaen om Gunnlaug Ormstunge og Skalde-Ravn
https://libris.kb.se/tr58fcwc24jnvt9#it	https://id.kb.se/language/ger		Gunnlaugs saga ormstungu	Die Geschichte von Gunnlaug Schlangenzunge, Die Saga vom Skalden Gunnlaug Schlangenzunge
https://libris.kb.se/sq47dbvb0zbwq1c#it	https://id.kb.se/language/swe		Gunnlaugs saga ormstungu	Gunlögs saga från Island, Gunnlaug Ormstungas saga, Saga om Ormtunga och Skald-Ram, Sagan om Gunnlög Ormstunga
https://libris.kb.se/53hlrp7p37nt2sk#it			Gyðinga saga	
https://libris.kb.se/nl0387964n9kf4w#it			Hænsa-Þóris saga	Hœnsna-þóris saga
https://libris.kb.se/53hlrpdp5kjrxdz#it			Hákonar saga Ìvarssonar	
https://libris.kb.se/64jmsqfq2gc4cnm#it			Hákonar þáttur Hárekssonar	De Hakone Vicensi, Hákonar þáttar Hárekssonar
https://libris.kb.se/75kntrgr0mtdmcc#it			Hálfdanar saga Eysteinssonar	
https://libris.kb.se/97mqwtjt5mqf0nn#it			Hálfs saga ok Hálfsrekka	
https://libris.kb.se/fcrv1znz5s86j11#it			Hárbarðsljóð	Das Graubartslied, Edda Sæmundar., Harbardsliod, Hárbarðslióð
https://libris.kb.se/0xbflj7j2pb3hfp#it			Harðar saga	Harðar saga Grímkelssonar, Harðar saga Grímkelssonar ok Geirs, Harðar saga ok Hólmverja
https://libris.kb.se/86lptqzs3cp055f#it			Hauksbók	
https://libris.kb.se/hwljwd0jf72xz2bf#it	https://id.kb.se/language/eng		Hávamál	
https://libris.kb.se/1zcglc5k3x8wr0x#it			Hávamál	Edda Saemundar., Edda Sæmundar., Håvamål
https://libris.kb.se/nl0386x61mnp3wh#it			Hávarðar saga Ísfirðings	Hávarðs saga Ìsfirðings, Saga Hávarðar Ìsfirðings
https://libris.kb.se/pm1497z713svv1p#it	https://id.kb.se/language/nor		Hávarðar saga Ísfirðings	Soga um Håvard Isfjording.
https://libris.kb.se/rp36c9194xm02nx#it	https://id.kb.se/language/ger		Hávarðar saga Ísfirðings	Die Hovard Isfjordings-Saga, Havard der Mann vom Eisfjord, Havards Rache
https://libris.kb.se/sq47db2b46nr6d1#it			Heiðarvíga saga	Heidarviga saga, Heiðarvígasaga, Viga-Styrs saga ok Heiðarviga, Vígastyrs saga og Heiðarvíga
lokalt verk			Heilagra manna sögur	  3 Heilagra manna sögur. · 1877                                 
https://libris.kb.se/b8nrxvqv0ls2vfm#it			Helga kviða Hjörvarðssonar	Edda Saemundar., Helga kviða Hiǫrvarðssonar, Helga kviða Hjorvarðssonar, Helga-qvida Haddingia scata, Helgakviða Hiǫrvarðssonar, Helgakviða Hjorvarðssonar
https://libris.kb.se/hftx31z155gk490#it			Hemings þáttur Áslákssonar	Hauksbók., Hemings þáttr Áslákssonar
https://libris.kb.se/0xbfljgj2blszj0#it			Hervarar saga og Heiðreks	Hauksbók., Heiðreks saga, Hervarar saga ok Heiðreks, Hervarar saga ok Heiðreks konungs, Hervararsaga ok Heidrekskongs
https://libris.kb.se/c9pszwtw1b96rsp#it	https://id.kb.se/language/swe		Hervarar saga og Heiðreks	Hervarar saga, Hervararsaga, Hervararsagan, Herwara-saga
https://libris.kb.se/zw9dkhgh1ppvvjw#it			Hrafnkels saga Freysgoða	Hrafnkatla, Hrafnkels saga Freysgoda, Sagan af Hrafnkeli Freysgoda, Soga um Ramnkjell Fröys-Gode
https://libris.kb.se/53hlrpnp1xdb0g7#it	https://id.kb.se/language/cze		Hrafnkels saga Freysgoða	Saga o Hrafnkelovi knezi freyove
https://libris.kb.se/42gkqnmn0skml0f#it	https://id.kb.se/language/swe		Hrafnkels saga Freysgoða	Hravnkel Freysgodes saga, Sagan om Hrafnkel Freysgode
https://libris.kb.se/20dhnlkl164lz0v#it	https://id.kb.se/language/nor		Hrafnkels saga Freysgoða	Sagaen om Ravnkel Fröisgode
https://libris.kb.se/64jmsqpq4px0jk3#it	https://id.kb.se/language/ger		Hrafnkels saga Freysgoða	Die Geschichte vom Freysgoden Hrafnkel, Die Saga von Hrafnkell Freysgoði, Vom Freyspriester Hrafnkel
https://libris.kb.se/ljx165643q97kv4#it			Hrafns saga Sveinbjarnarsonar	Hrafns saga Sveinbjarnarsonar hin sérstaka, Sturlunga saga.
https://libris.kb.se/mkz276754wht0jl#it	https://id.kb.se/language/eng		Hrafns saga Sveinbjarnarsonar	The saga of Hrafn Sveinbjarnason
